Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
mostly39-479b-4d93-95b5-77094346a029,Female,White,39,High School,17,Software Engineer,_RARE_,AWS,83.9,No
mostlyd0-16e9-45ad-ba97-d7659447ef8c,Female,Hispanic,25,Master,26,Data Scientist,_RARE_,None,112.6,No
mostly28-6f83-43a9-970d-b14c0aa77b4c,Male,Asian,30,Bachelor,21,HR Manager,_RARE_,CFA,75.6,No
mostly62-35e9-48a2-af89-1c39a57877e9,Female,Hispanic,45,Master,0,Data Scientist,"Statistics, SQL, Python",PMP,41.9,Yes
mostlye4-72bb-4e4b-9eda-d61b9b08649e,Male,Black,34,Bachelor,9,Project Manager,_RARE_,Scrum Master,84.3,Yes
mostly35-6adb-441a-9845-c8e157078f58,Female,Black,20,High School,12,Sales Executive,_RARE_,AWS,121.9,No
mostly5a-2353-4a93-90a2-515d390cbf2d,Male,Other,39,Master,26,Data Scientist,"Machine Learning, Statistics, Python",None,125.1,No
mostlyf9-c6fb-40ae-a982-a5d6adc3cdb6,Female,White,33,Bachelor,4,Software Engineer,_RARE_,PMP,50.7,No
mostly5c-7531-4aa3-bd79-cd0cb71f188e,Male,Other,30,PhD,30,Data Scientist,_RARE_,None,61.9,No
mostlyd8-665f-48cd-908e-ffed22d6e99f,Female,White,24,PhD,10,Sales Executive,_RARE_,AWS,113.5,No
mostly55-4e55-40e0-810f-4a4e97548ac6,Male,Black,30,Master,27,HR Manager,"Cold Calling, Negotiation, Presentation",None,125.8,Yes
mostlyfa-b9a6-409b-b35f-56fd61df6939,Non-binary,Black,32,High School,30,Sales Executive,"Java, SQL, AWS",None,81.5,No
mostly07-ca21-446f-aa07-cd45920eebc2,Male,Hispanic,20,Bachelor,10,Project Manager,"Git, Python, Java",None,88.0,No
mostlya7-3da8-4a23-9342-f4e5b676a210,Non-binary,White,29,Bachelor,11,HR Manager,"R, Statistics, Machine Learning",PMP,92.2,No
mostly91-9323-4b51-82d6-5ce012915af8,Female,Black,27,High School,5,Data Scientist,_RARE_,Scrum Master,67.5,No
mostly39-2f48-4496-9cf0-5acea719025c,Male,Hispanic,29,PhD,8,Data Scientist,"Agile, Leadership, Scrum",None,108.8,No
mostlydd-2066-4df4-8744-26a25f92782b,Female,Asian,26,Bachelor,13,Data Scientist,"Scheduling, Leadership, Agile",AWS,79.1,No
mostly73-201b-404a-b5e8-7255357a0909,Male,Hispanic,33,High School,12,HR Manager,_RARE_,PMP,69.7,Yes
mostly82-7c18-423d-b910-adc525805d84,Male,Asian,45,High School,3,Project Manager,"SQL, Python, Statistics",Scrum Master,63.4,No
mostly94-ebaf-494e-91f3-59ba694515b8,Male,White,30,Bachelor,3,Project Manager,"Communication, Conflict Resolution, HR Policies",AWS,64.3,No
mostly1b-9172-4ce6-95e4-05df975466f9,Female,White,33,Bachelor,8,HR Manager,"Conflict Resolution, Recruitment, Leadership",Scrum Master,88.8,No
mostly33-0fce-4c60-87f8-6de5f1260efc,Non-binary,Asian,20,Master,4,Project Manager,"CRM, Presentation, Negotiation",None,47.2,No
mostlyf4-61c6-4243-997a-3d2f313c6ef9,Male,Hispanic,46,Master,11,Project Manager,"Communication, HR Policies, Leadership",AWS,58.9,No
mostlya9-8ff4-457e-b859-e7b9346bd81f,Male,Other,32,Bachelor,26,Data Scientist,_RARE_,CFA,102.3,Yes
mostly55-26e1-42ba-89d7-2aa9ceb37ad4,Female,Hispanic,42,Bachelor,15,Project Manager,"SQL, Machine Learning, Statistics",None,74.2,No
mostly1d-9304-4699-b262-bf2d0220fc82,Female,Hispanic,24,Bachelor,4,Software Engineer,"Python, SQL, R",AWS,89.7,No
mostly63-9120-4bd1-82b3-2e5e708108b6,Non-binary,White,38,PhD,3,Software Engineer,_RARE_,AWS,81.1,No
mostly90-57d4-4ac7-93c0-99c1f6d23607,Male,White,28,Master,15,Project Manager,"Deep Learning, SQL, Python",None,69.7,No
mostlyda-af93-4b35-b900-6160d55eac57,Male,Black,24,Bachelor,16,Sales Executive,"Budgeting, Scrum, Scheduling",None,71.2,No
mostlyed-f45d-4ad9-b427-c8f5629f627d,Non-binary,White,46,PhD,3,Data Scientist,_RARE_,None,62.6,No
mostlyd2-7aa1-41b3-aebe-de26a096ac2e,Female,Hispanic,26,Bachelor,9,Project Manager,_RARE_,Scrum Master,70.2,No
mostlyd2-7d26-4e29-9647-35388ea5fee0,Female,Black,21,High School,8,Data Scientist,_RARE_,PMP,73.8,No
mostly9c-720a-4a39-a558-e22176cabb4f,Female,Black,30,Bachelor,16,Software Engineer,_RARE_,PMP,71.3,No
mostlye8-c085-4908-91c3-62ac32ddffc4,Male,Hispanic,30,Master,2,Software Engineer,"Python, Machine Learning, R",None,69.7,No
mostlyd2-df29-4869-873b-9e2dfe2ea8d6,Female,Black,20,PhD,5,Project Manager,_RARE_,Scrum Master,58.9,No
mostlybe-7274-468b-a4e1-05b3b5b76034,Female,Asian,22,Master,24,Sales Executive,"Conflict Resolution, Leadership, Communication",None,71.9,No
mostly78-bcd0-4349-91e3-d6a6c6bfc788,Male,Hispanic,23,Bachelor,0,Project Manager,"HR Policies, Leadership, Conflict Resolution",AWS,79.5,No
mostlydd-afbd-45f6-b8dc-ec69d4ff7cb6,Female,White,30,Master,30,Software Engineer,"Git, AWS, Java",Scrum Master,117.0,No
mostly8e-bbdf-433b-8b5a-d1ce4c717111,Male,Hispanic,36,Bachelor,14,Sales Executive,"Agile, Scheduling, Scrum",None,64.6,No
mostly18-741a-4bc5-93eb-b436d640a737,Male,White,29,Bachelor,2,Software Engineer,_RARE_,Scrum Master,88.2,No
mostly80-6ce7-4753-9420-ecc4559ed838,Male,White,30,Master,8,Sales Executive,"Conflict Resolution, HR Policies, Leadership",None,67.6,No
mostly40-e32b-426e-95c7-d14a224df21d,Non-binary,White,31,High School,1,Data Scientist,"Scheduling, Agile, Budgeting",None,82.2,Yes
mostly07-fc84-4cd8-9207-9eb394a16ed4,Male,White,23,Bachelor,17,Project Manager,"SQL, Git, Java",None,127.5,Yes
mostly9a-dfc0-4358-9f83-2b12876aa03b,Female,Black,45,Bachelor,15,Project Manager,"R, Deep Learning, Statistics",PMP,57.1,No
mostly5f-2e59-4048-b5a2-6b27e6c691ec,Male,Asian,37,High School,2,HR Manager,"Recruitment, Leadership, HR Policies",None,89.9,No
mostlyb4-d1d9-4a74-9963-ed57c0be84f3,Female,Black,21,Bachelor,14,Software Engineer,_RARE_,None,78.1,No
mostly14-b9ca-47bf-9bab-92a7e60ab8c0,Male,White,23,Bachelor,12,Software Engineer,"Python, Deep Learning, Machine Learning",None,96.4,No
mostly36-1b93-41b4-b934-66649e6b6660,Male,Black,24,Bachelor,11,Project Manager,"Python, Deep Learning, SQL",None,80.3,No
mostly42-6862-4e05-afdc-d18b523e45dc,Female,Black,36,Master,3,HR Manager,"Statistics, Deep Learning, Python",PMP,44.3,No
mostly44-1a28-418f-a2f1-5ae24c486474,Female,Asian,31,Bachelor,0,HR Manager,_RARE_,PMP,64.3,No
mostly4a-7337-4a2d-9050-4bbcc0a8800d,Female,Black,37,Bachelor,0,Software Engineer,"Deep Learning, Machine Learning, Python",None,69.3,No
mostlye2-d411-4e34-9707-c3ebb4f8d75c,Female,Hispanic,38,Master,1,Software Engineer,"C++, Git, SQL",None,99.5,Yes
mostly57-59fc-40e2-94aa-f94346e906c9,Male,Black,27,High School,1,Data Scientist,_RARE_,None,54.9,No
mostly01-7a3a-4a19-80bf-cf3002c4b92b,Male,Hispanic,35,PhD,18,Sales Executive,"Recruitment, Leadership, Conflict Resolution",None,76.5,No
mostlya1-50f4-44f5-95e5-7e76b050dd85,Female,Black,36,PhD,4,Software Engineer,"Agile, Budgeting, Scrum",AWS,45.8,No
mostly20-4dbb-4d88-b177-6c9d5b73f89b,Male,Other,27,Master,7,Data Scientist,_RARE_,None,63.8,No
mostly68-44e2-49e2-87f3-abee97d1337d,Female,Asian,31,High School,12,Software Engineer,"Networking, Negotiation, Cold Calling",None,73.3,Yes
mostly9c-2f18-4987-8d94-4de4a86358ac,Non-binary,Hispanic,23,High School,24,Software Engineer,"Git, SQL, AWS",None,115.5,Yes
mostly47-6742-437a-b6e2-48661b9223b0,Non-binary,White,36,High School,11,Sales Executive,_RARE_,None,71.7,Yes
mostlybb-1739-4cf4-bb35-8ff4f1579ec5,Male,Asian,30,PhD,18,Project Manager,"Negotiation, Networking, Presentation",None,33.9,No
mostly74-e345-4e85-9b4f-65eed175b110,Male,Asian,38,Master,16,Data Scientist,"Negotiation, Cold Calling, Networking",None,76.3,No
mostly9f-51f2-44bc-9ca4-03f66e02a4f1,Non-binary,Hispanic,25,Bachelor,2,Project Manager,"Python, C++, SQL",PMP,67.7,No
mostly69-c9bc-4785-bb06-0b3fa1cd5b0d,Female,White,58,Master,3,Sales Executive,"HR Policies, Leadership, Communication",AWS,77.7,No
mostly63-65b0-447e-b9c3-bdb232fbdac8,Male,White,25,Bachelor,11,Data Scientist,"Java, Python, AWS",AWS,93.6,No
mostly56-7d3b-411f-8fa5-ffb49f2b8b02,Female,Other,20,High School,2,Data Scientist,"Python, Machine Learning, R",None,62.2,No
mostly26-8d81-449b-81b1-d022b17b0fe8,Male,Asian,29,Bachelor,0,Sales Executive,"Scrum, Scheduling, Budgeting",None,34.0,No
mostly13-c2d6-4f20-bb2b-2cee3e6725e0,Female,Other,22,Bachelor,4,Data Scientist,"Negotiation, Networking, Cold Calling",AWS,77.5,No
mostlyb6-8816-45a6-a648-90ec31a1df9a,Male,Black,52,High School,12,Data Scientist,_RARE_,None,89.5,Yes
mostly22-66ba-48b0-85ae-5adf22688c3b,Female,White,26,Master,9,Data Scientist,"R, Statistics, SQL",AWS,64.6,No
mostly4f-1cfd-4eb5-9ed9-e753ae490035,Non-binary,Hispanic,39,Master,7,Data Scientist,"HR Policies, Leadership, Communication",None,127.9,Yes
mostlycd-04be-4ca9-9f5a-4afa2a513c06,Non-binary,White,45,PhD,18,HR Manager,"Scrum, Leadership, Budgeting",None,63.5,No
mostlyf8-a29d-41b8-bb67-c6597ddce78f,Female,White,31,Master,6,Sales Executive,_RARE_,CFA,79.7,Yes
mostly65-f47d-4fe9-a3d7-fc5ab927f095,Male,White,30,PhD,0,Project Manager,"Statistics, Deep Learning, SQL",AWS,59.7,No
mostly28-597d-41fe-8dbd-c433740ca0ae,Female,Black,39,Bachelor,0,HR Manager,_RARE_,Scrum Master,61.2,No
mostly4a-942e-4477-80ce-9bfc1e9d961b,Non-binary,Hispanic,23,Master,0,Data Scientist,"Negotiation, CRM, Networking",None,36.7,Yes
mostlybb-065c-4f81-af98-6260a610e6cb,Female,Hispanic,28,Bachelor,8,HR Manager,"Python, Statistics, R",None,89.7,No
mostlyc4-2a15-434d-a3de-30d43ec35fbe,Male,White,36,Bachelor,6,Sales Executive,"Leadership, Conflict Resolution, Recruitment",None,63.9,No
mostlyf9-6156-4e0d-90c0-e2a3ebcd690c,Female,Black,21,High School,8,Project Manager,"Git, AWS, Python",None,65.7,No
mostly06-b032-4e5d-a1fe-8e5df3d418ee,Non-binary,Black,30,Master,20,Data Scientist,"Statistics, Python, Deep Learning",None,118.2,Yes
mostlye0-bb04-4d47-970d-fc4b039e37cc,Male,Black,34,Bachelor,2,Project Manager,"Conflict Resolution, Communication, HR Policies",PMP,63.5,Yes
mostly45-bdc3-4f34-81f1-c6dfbbaee912,Female,Other,38,Bachelor,0,Data Scientist,"AWS, Git, Java",Scrum Master,59.8,No
mostlyf0-5fe5-4b8e-ad3e-9e27f0ed054a,Male,Black,36,Master,10,HR Manager,"Presentation, Cold Calling, Networking",None,79.7,Yes
mostlya7-7834-4626-b8af-19cfd9624583,Male,White,21,Bachelor,14,Project Manager,_RARE_,AWS,67.4,No
mostly82-f43a-4a4e-8cd7-c6fb63d3f596,Male,Hispanic,20,High School,0,Data Scientist,"Git, Java, C++",None,51.2,No
mostly7e-aae3-490c-b949-4b7c0474f6eb,Female,White,20,Bachelor,0,Data Scientist,"AWS, Git, Java",Scrum Master,96.2,No
mostly79-133b-4309-b457-c7c3f0be077e,Male,Black,44,Bachelor,0,Software Engineer,"Scrum, Scheduling, Leadership",PMP,59.1,No
mostly0f-bbdf-4630-a75c-c3b696e2250c,Male,Black,52,High School,30,Project Manager,"Python, Statistics, R",None,108.0,No
mostlycb-c3a6-4d49-8b53-767d3a4b38cb,Non-binary,White,28,Master,11,Project Manager,"Recruitment, HR Policies, Communication",None,127.9,Yes
mostly9e-a757-4c9d-856e-b838990b9554,Non-binary,Other,34,Bachelor,13,Sales Executive,"Statistics, Deep Learning, SQL",Scrum Master,74.1,No
mostlydd-465c-4b82-af11-d14dd8289087,Female,Asian,39,High School,14,Data Scientist,"SQL, Machine Learning, Python",None,69.9,Yes
mostlyb2-b9d8-4ea4-b6e5-607780f1e676,Male,Black,35,Bachelor,9,Sales Executive,_RARE_,AWS,77.1,Yes
mostly6e-3d7f-4a78-8749-b07739dcc65f,Male,Black,37,High School,4,Data Scientist,"Recruitment, HR Policies, Leadership",AWS,128.0,No
mostlycb-8ead-4fe9-9078-008f3e2e1d5c,Female,White,30,Master,17,Project Manager,"Machine Learning, Python, Statistics",PMP,89.7,No
mostly91-078d-439e-be7f-1e8ef8e6d0ba,Male,White,23,Bachelor,9,HR Manager,"Budgeting, Scrum, Scheduling",None,73.5,No
mostlyb0-de88-4477-983b-42ad4982dae1,Male,Black,37,Bachelor,6,HR Manager,_RARE_,None,64.4,No
mostly20-51b3-4b9f-afd7-c3f1d0df5fe6,Female,Black,24,Master,17,HR Manager,"Cold Calling, CRM, Negotiation",None,92.6,No
mostlycd-e87a-41d6-95fa-1aefacb5b2c3,Female,Black,32,High School,9,Software Engineer,"Budgeting, Scheduling, Agile",CFA,62.9,No
mostlyb3-ece4-4691-8142-55cb4b18aec2,Male,Asian,28,Master,17,HR Manager,"Leadership, Scheduling, Agile",Scrum Master,77.9,No
mostly9a-89e1-45c0-82a6-6f25524581ae,Non-binary,Asian,24,Bachelor,6,Project Manager,"Deep Learning, SQL, Python",Scrum Master,33.0,No
mostlyce-0953-4bc5-a56b-df46396a93a8,Female,Asian,28,Master,4,Project Manager,"Git, SQL, Python",None,78.0,Yes
mostlyb3-62b9-4dd9-8995-bef13c47a0b2,Male,Hispanic,30,Bachelor,30,Sales Executive,"R, Python, Statistics",AWS,64.5,No
mostlyd6-835b-435d-a593-b284ad647994,Male,White,30,Bachelor,3,Project Manager,"Budgeting, Agile, Scheduling",None,70.8,No
mostlyb1-d5c7-4693-b9d2-3946d5c8cf31,Female,Hispanic,24,Bachelor,5,Sales Executive,"Leadership, Conflict Resolution, HR Policies",PMP,80.0,No
mostly2b-5c99-4da3-984b-209377f02343,Female,White,34,Bachelor,7,Data Scientist,"R, Statistics, Python",None,61.8,No
mostly72-9f36-498d-b2f2-a887bacdef68,Female,Asian,20,Master,18,Software Engineer,_RARE_,None,51.2,Yes
mostly85-d756-426d-a3d2-f047335efc4e,Female,White,30,Bachelor,10,HR Manager,"R, Deep Learning, Statistics",Scrum Master,125.5,No
mostlyc5-7625-4424-b36d-e771733a9b1d,Male,Asian,28,Bachelor,8,Sales Executive,"Git, AWS, SQL",AWS,78.2,No
mostly83-fde4-4fa6-a3e7-107c249794cb,Female,Black,30,PhD,30,Sales Executive,"CRM, Presentation, Negotiation",CFA,94.8,No
mostly98-ac4b-4422-9571-f5f0a7eec3a5,Male,Other,38,Master,27,Data Scientist,_RARE_,None,73.8,No
mostly1f-c7af-4a72-98a1-0fb9bb0a1c22,Male,Asian,34,PhD,22,Data Scientist,"C++, Git, SQL",AWS,117.2,No
mostlya5-fba6-467b-a6e4-95683c86bdaf,Male,Hispanic,44,Bachelor,6,HR Manager,"SQL, Machine Learning, Statistics",Scrum Master,79.2,No
mostly01-3791-4a63-b637-572c0d62c354,Male,Black,27,High School,1,HR Manager,_RARE_,None,71.5,No
mostly8b-25d1-4363-aef2-c63fed690275,Male,Black,27,Master,18,HR Manager,_RARE_,None,117.8,No
mostlyc7-f394-48d9-9efe-0aca917d0789,Female,Hispanic,30,Master,1,Project Manager,"Statistics, SQL, Machine Learning",PMP,71.3,No
mostlya0-d5ac-4b84-8eaf-8a0b81257751,Female,Hispanic,26,Bachelor,5,HR Manager,_RARE_,Scrum Master,92.3,No
mostly66-2458-4c3f-bc89-21e7d0591522,Non-binary,Asian,31,PhD,2,Project Manager,_RARE_,AWS,113.6,No
mostly32-d5a8-4a5f-9d85-7e7bf619e558,Non-binary,Other,57,Bachelor,5,Data Scientist,_RARE_,PMP,63.0,No
mostlyfa-f7a2-44e2-ae95-042f8551faeb,Male,Asian,38,Bachelor,6,Project Manager,"Deep Learning, Machine Learning, SQL",None,32.0,No
mostly8c-091a-4fd3-948c-bd63004d4a4c,Female,Black,21,High School,18,Sales Executive,_RARE_,None,48.9,No
mostly82-7e1f-4ec7-9be5-e28c51e1c96b,Male,Other,21,Bachelor,14,Software Engineer,"Python, AWS, SQL",PMP,90.3,No
mostlyf0-75b5-48cb-a97a-ac3532b8f801,Female,Hispanic,28,Bachelor,10,Project Manager,"SQL, Java, Python",None,65.8,No
mostly62-f95e-4312-8b5e-4b995295b256,Male,Black,46,Master,15,Sales Executive,"Statistics, R, Machine Learning",None,55.7,No
mostly98-2842-4ed6-80c8-a4f7ab9b073d,Male,Black,20,Master,0,Software Engineer,_RARE_,AWS,69.2,Yes
mostly44-419b-4b55-bd5d-bd92e040fd97,Female,Black,58,Bachelor,0,Data Scientist,"Presentation, Negotiation, Cold Calling",AWS,65.6,No
mostlya4-5917-45c5-9fd7-3697d6430a47,Female,White,37,Master,18,HR Manager,_RARE_,None,63.9,No
mostly2c-772a-4498-abee-ea87c694585d,Female,White,26,PhD,11,Data Scientist,"Networking, Cold Calling, Negotiation",AWS,79.6,No
mostly17-bb1c-4af7-8c82-4e14367dceec,Non-binary,Other,30,Master,15,Sales Executive,"Java, SQL, AWS",AWS,76.1,No
mostlyec-758b-44cb-935f-4ef45f254677,Male,Hispanic,58,Master,4,Software Engineer,_RARE_,Scrum Master,101.8,No
mostly72-14d5-4883-a285-4267336c51a8,Non-binary,Black,20,High School,2,Software Engineer,_RARE_,PMP,88.6,No
mostly3b-b1d5-45b7-9b89-57f4b5f9997f,Non-binary,White,33,Bachelor,8,Data Scientist,_RARE_,Scrum Master,123.2,No
mostly79-c294-46f4-85a3-f88bce5cf8fa,Male,Black,54,Bachelor,11,Software Engineer,"Negotiation, Cold Calling, Presentation",None,71.3,No
mostly98-564e-46ed-920f-71e15e1bef51,Male,White,36,Master,10,HR Manager,_RARE_,Scrum Master,93.4,Yes
mostlya7-0417-41bd-9747-9587ff809832,Male,Hispanic,38,Master,6,Sales Executive,"SQL, AWS, Git",None,84.5,No
mostly1f-7f40-4761-9a4c-00546298f167,Non-binary,Other,24,High School,27,Project Manager,"Communication, HR Policies, Conflict Resolution",Scrum Master,69.0,No
mostly44-88ac-4896-b9f7-8936e1ec14a9,Non-binary,Asian,29,Master,13,Data Scientist,"SQL, Java, Python",CFA,70.5,No
mostly9d-16b0-4892-b5db-310eaa7b44cb,Female,Black,32,Bachelor,1,Project Manager,"Scrum, Agile, Budgeting",PMP,104.1,Yes
mostlyed-9b73-472c-b6e3-c7f7e91a96c6,Female,Black,34,Master,15,Sales Executive,"Negotiation, Networking, Presentation",None,72.0,No
mostlye3-0076-44ea-9fdd-f75487a102a7,Female,White,36,Master,11,HR Manager,"Negotiation, CRM, Presentation",None,71.9,No
mostly76-135c-452a-9a18-9516be4d5dad,Male,Asian,58,High School,6,Software Engineer,_RARE_,AWS,89.8,No
mostly40-1659-4729-a78c-aa1e81fe584c,Male,Hispanic,34,Master,11,HR Manager,"Communication, HR Policies, Leadership",PMP,47.4,No
mostly55-701b-40bb-ae6c-1d769a895322,Male,Other,22,Master,6,Project Manager,"Machine Learning, Deep Learning, R",AWS,67.4,Yes
mostly66-89a9-48e4-8be5-b24eed646de2,Non-binary,Hispanic,57,Master,16,Project Manager,_RARE_,Scrum Master,86.2,No
mostlyea-15fe-4507-914b-613445b923ca,Non-binary,White,20,High School,11,HR Manager,"Budgeting, Leadership, Scrum",Scrum Master,67.8,No
mostly0a-e3db-46c9-a20e-8f96c5cebbdf,Female,Other,20,Master,11,HR Manager,_RARE_,Scrum Master,49.3,No
mostly9d-68f4-49e4-86e1-da7af1a2b28c,Male,Other,25,PhD,10,Sales Executive,"Java, C++, Python",AWS,52.6,Yes
mostly81-4c03-43ac-9dc1-5919e1821b48,Female,Black,38,PhD,10,Project Manager,_RARE_,AWS,127.9,No
mostly53-5bd3-4f8d-9b8f-1ec9bf24c5f0,Male,Black,34,Master,14,Sales Executive,"Python, Deep Learning, SQL",AWS,60.4,No
mostly31-50ef-42fc-b5fd-bd1b665d8a5a,Female,White,24,Bachelor,0,Sales Executive,"Negotiation, Presentation, CRM",None,68.2,No
mostly1d-8323-4b76-b704-53e372f42afa,Male,Black,55,High School,1,Project Manager,"Scrum, Agile, Leadership",AWS,106.5,No
mostlyf3-ac43-4d20-a481-5c840f1b2065,Male,White,35,High School,9,HR Manager,"Scheduling, Scrum, Budgeting",PMP,117.3,No
mostlya3-5d12-437e-b044-8c9451a85e7a,Male,Asian,38,Bachelor,4,Sales Executive,"Deep Learning, Statistics, Python",None,66.8,Yes
mostly7f-31f2-4357-985d-01c48933f70b,Non-binary,White,26,Master,13,Project Manager,_RARE_,CFA,65.8,Yes
mostlyaf-d363-4253-bf16-898cbba717d7,Female,White,24,Bachelor,17,Sales Executive,"Budgeting, Agile, Leadership",Scrum Master,78.6,No
mostly7b-fd34-4aa6-aa9e-147ed43e7c8c,Female,Black,37,Bachelor,21,Software Engineer,"Python, Statistics, Machine Learning",Scrum Master,121.4,Yes
mostly75-4061-4e4c-9d25-1b098d3770b9,Non-binary,White,22,PhD,12,Project Manager,_RARE_,AWS,83.5,No
mostly1b-bc3a-42b8-81c3-48ffbd75c7dd,Non-binary,Other,39,Master,7,Data Scientist,"Machine Learning, Statistics, R",None,73.4,No
mostlyd1-4fbd-4634-ab29-d02154a85b04,Female,White,24,Bachelor,0,Data Scientist,_RARE_,AWS,122.3,Yes
mostlyb2-6334-4fe6-b7b8-9552b6543de1,Female,Hispanic,26,Bachelor,16,Project Manager,_RARE_,None,54.4,No
mostly58-eed0-4445-ac18-8ce9765c4df0,Female,Other,24,PhD,15,Data Scientist,"Machine Learning, R, Deep Learning",None,69.7,No
mostly49-d91e-4cfe-ba17-5b8b517afc41,Male,Black,24,Bachelor,24,HR Manager,_RARE_,AWS,42.9,No
mostly0b-90e3-4586-a955-a8e29e20c5d6,Male,Black,28,Master,1,Project Manager,_RARE_,None,49.5,No
mostlyc2-dbc8-4c5e-806f-9544dc41ad1a,Female,Black,36,Bachelor,6,Sales Executive,"Java, Python, AWS",AWS,71.1,No
mostly74-673a-469c-8416-be5ee79173e4,Male,White,28,Master,17,Software Engineer,_RARE_,None,81.2,Yes
mostly04-f109-4b56-877b-79b25a73f76d,Female,Hispanic,28,Bachelor,15,Project Manager,"SQL, Java, Python",AWS,107.5,No
mostlyba-bdc9-4d60-b015-86ed43b00889,Male,Other,29,Bachelor,12,Data Scientist,"Machine Learning, SQL, Statistics",PMP,82.6,Yes
mostlyf0-80f7-4e2a-911f-ca13b0fdf0f4,Non-binary,Black,30,High School,14,Project Manager,"Java, Git, Python",Scrum Master,116.6,No
mostly6b-6e4d-4117-8b88-2d81a5a59cbe,Male,White,27,Master,9,Data Scientist,_RARE_,None,121.8,No
mostly5d-11c9-41a4-bba3-cd839a9927e2,Male,Hispanic,40,Master,14,Software Engineer,"Communication, HR Policies, Leadership",None,49.8,Yes
mostly5f-d012-4ffe-8ec0-a684b02a2100,Male,Other,28,Bachelor,21,HR Manager,_RARE_,None,32.0,No
mostly1e-6c12-4566-a2a2-d51221f6a0a4,Male,White,33,PhD,2,Sales Executive,"Agile, Scheduling, Leadership",None,80.2,Yes
mostlye0-6a39-4e0e-a22c-ba72cf8de8b5,Male,Hispanic,39,PhD,8,Software Engineer,_RARE_,AWS,114.0,Yes
mostly27-1e96-46f5-a93b-6203cd260dd9,Male,Asian,47,Master,17,Project Manager,"Recruitment, Conflict Resolution, Leadership",Scrum Master,62.3,No
mostly2b-0090-46a9-a075-c3cb247750a1,Female,Black,27,Bachelor,13,HR Manager,"HR Policies, Leadership, Conflict Resolution",None,66.2,No
mostlycf-1c3e-4c70-ab89-8db835addf6f,Male,Black,50,High School,0,Project Manager,"Python, Machine Learning, R",None,63.4,No
mostly1a-5a0a-40ff-b5e0-162f0a151c8f,Male,Other,29,Master,12,Data Scientist,"AWS, Python, Git",None,76.6,No
mostly7f-6a25-4c2e-874c-2cd43309b6a8,Male,White,28,Master,13,Project Manager,_RARE_,None,75.2,No
mostlyd4-fdf2-47e7-88ef-9eef3466e8bf,Male,Hispanic,55,Master,10,Project Manager,"Python, AWS, SQL",AWS,84.3,Yes
mostly9f-fd4e-4d2d-8084-be8e9c5f46f8,Non-binary,White,29,Master,1,Project Manager,"Budgeting, Leadership, Agile",Scrum Master,92.3,Yes
mostly58-b01b-4343-9b53-aa0800eaedc5,Female,Asian,28,Bachelor,2,Sales Executive,"Communication, Conflict Resolution, Recruitment",None,69.8,No
mostly36-e1ac-4600-9447-c71f06b7307f,Non-binary,Other,28,Bachelor,6,Project Manager,_RARE_,None,73.0,No
mostlyf6-20b0-4345-a3a9-96d84096f6c7,Male,Black,33,Bachelor,13,Project Manager,"Leadership, Scheduling, Agile",None,48.0,Yes
mostly77-ee94-4d4b-90b9-2a8252f4e40c,Female,White,34,Bachelor,1,Data Scientist,"Deep Learning, SQL, Python",Scrum Master,114.9,Yes
mostly54-71a7-4d84-b523-5adf154166d5,Non-binary,Black,36,Bachelor,7,HR Manager,"Java, Python, AWS",None,62.6,No
mostly74-cbf7-4d84-aa90-8d8d6ec39915,Male,Asian,38,Master,24,Software Engineer,"Communication, HR Policies, Leadership",None,80.6,No
mostlyed-c53a-4b7f-a4f6-e4bc645af1ec,Female,Black,20,Master,6,Data Scientist,"Machine Learning, R, Deep Learning",AWS,78.8,Yes
mostly78-bcb6-4359-9cb2-88fde68409d0,Female,Asian,37,High School,18,HR Manager,_RARE_,None,74.0,No
